Run 1
18325.0, 1.0471636323023623, 97, 5, 260.0, Px, 0.9, 0.3, 350, LinearRank
18347.0, 1.0481273096260633, 98, 5, 260.0, Px, 0.9, 0.3, 350, LinearRank
18466.0, 1.0484612297181783, 99, 5, 260.0, Px, 0.9, 0.3, 350, LinearRank
18488.0, 1.0486427554067221, 100, 5, 260.0, Px, 0.9, 0.3, 350, LinearRank
18526.0, 1.0481611439670515, 101, 5, 260.0, Px, 0.9, 0.3, 350, LinearRank
18551.0, 1.0486050800355198, 102, 5, 260.0, Px, 0.9, 0.3, 350, LinearRank
18644.0, 1.0485214208533464, 103, 5, 260.0, Px, 0.9, 0.3, 350, LinearRank
18663.0, 1.0484106562060374, 104, 5, 260.0, Px, 0.9, 0.3, 350, LinearRank
18694.0, 1.0481834060417876, 105, 5, 260.0, Px, 0.9, 0.3, 350, LinearRank
18717.0, 1.0483553621032846, 106, 5, 260.0, Px, 0.9, 0.3, 350, LinearRank
18737.0, 1.0485260016964553, 107, 5, 260.0, Px, 0.9, 0.3, 350, LinearRank
18765.0, 1.0491004395453447, 108, 5, 260.0, Px, 0.9, 0.3, 350, LinearRank
18785.0, 1.0500685649531738, 109, 5, 260.0, Px, 0.9, 0.3, 350, LinearRank
18822.0, 1.0497906577945642, 110, 5, 260.0, Px, 0.9, 0.3, 350, LinearRank
18948.0, 1.0500910082921846, 111, 5, 260.0, Px, 0.9, 0.3, 350, LinearRank
18975.0, 1.0499866531641877, 112, 5, 260.0, Px, 0.9, 0.3, 350, LinearRank
19030.0, 1.0498381675703656, 113, 5, 260.0, Px, 0.9, 0.3, 350, LinearRank
19258.0, 1.0496854055377902, 114, 5, 260.0, Px, 0.9, 0.3, 350, LinearRank
19258.0, 1.0496854055377902, 114, 5, 260.0, Px, 0.9, 0.3, 350, LinearRank
28985.0, 1.0449881266633638, 114, 6, 260.0, Px, 0.9, 0.1, 400, RouletteWheel
28985.0, 1.0449881266633638, 114, 6, 260.0, Px, 0.9, 0.1, 400, RouletteWheel
44385.0, 1.043728218959693, 114, 8, 260.0, Px, 1.0, 0.4, 500, BinaryTournament
44385.0, 1.043728218959693, 114, 8, 260.0, Px, 1.0, 0.4, 500, BinaryTournament
44385.0, 1.043728218959693, 114, 9, 260.0, Px, 1.0, 0.4, 500, BinaryTournament
